"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.INSTNM","Input.domain","Input.1","Input.2","Input.3","Input.4","Input.5","Input.6","Input.7","Input.8","Input.9","Input.10","Input.11","Answer.anythingelse","Answer.confidence","Answer.deadline","Answer.defaultpolicy","Answer.how applied","Answer.optinpolicy","Answer.universal","Answer.universalpolicy","Approve","Reject"
"3EPG8DX9LKQQ5UILMWH44XUQ1IO5P1","3554GQY3BJXL929H0S6M17OMQC1SLG","Grading policies at U.S. colleges and universities during COVID","Research grading policies at U.S. colleges and universities during the COVID-19 pandemic","college, university, education, grade, grading, policy","$0.75","Wed Jul 29 01:15:06 PDT 2020","4","BatchId:4133302;OriginalHitTemplateId:928390912;","1200","172800","Fri Jul 31 01:15:06 PDT 2020","","","3TPWUS5F8914A8MV3UN9ZH4HT2VWC8","A1NUW3AISE7RZC","Submitted","Wed Jul 29 04:43:04 PDT 2020","Wed Jul 29 04:43:44 PDT 2020","Fri Jul 31 04:43:44 PDT 2020","","","","40","0% (0/0)","0% (0/0)","0% (0/0)","MacMurray College","mac.edu","https://www.mac.edu/news/press-release/3700/cares-act-and-student-refund-update","https://www.mac.edu/news/press-release/3691/macmurray-college-closure-faq","NA","NA","NA","NA","NA","NA","NA","NA","NA","No","2","after","pnc","all","letter","yes","pnc"
"3EPG8DX9LKQQ5UILMWH44XUQ1IO5P1","3554GQY3BJXL929H0S6M17OMQC1SLG","Grading policies at U.S. colleges and universities during COVID","Research grading policies at U.S. colleges and universities during the COVID-19 pandemic","college, university, education, grade, grading, policy","$0.75","Wed Jul 29 01:15:06 PDT 2020","4","BatchId:4133302;OriginalHitTemplateId:928390912;","1200","172800","Fri Jul 31 01:15:06 PDT 2020","","","3U5JL4WY5K9G44E6KKDDI260ARL4XX","A11UYTAICVYT0N","Submitted","Wed Jul 29 04:49:30 PDT 2020","Wed Jul 29 04:53:35 PDT 2020","Fri Jul 31 04:53:35 PDT 2020","","","","245","0% (0/0)","0% (0/0)","0% (0/0)","MacMurray College","mac.edu","https://www.mac.edu/news/press-release/3700/cares-act-and-student-refund-update","https://www.mac.edu/news/press-release/3691/macmurray-college-closure-faq","NA","NA","NA","NA","NA","NA","NA","NA","NA","This college is closed","3","cannotdetermine","cannotdetermine","cannotdetermine","cannotdetermine","cannotdetermine","NA"
"3WUVMVA7OB3HP4W8416N36CQ3VWAZX","3554GQY3BJXL929H0S6M17OMQC1SLG","Grading policies at U.S. colleges and universities during COVID","Research grading policies at U.S. colleges and universities during the COVID-19 pandemic","college, university, education, grade, grading, policy","$0.75","Wed Jul 29 01:15:06 PDT 2020","4","BatchId:4133302;OriginalHitTemplateId:928390912;","1200","172800","Fri Jul 31 01:15:06 PDT 2020","","","3OE22WJIGIOVC579DC931Y81C1CUQ3","A2C9NR5DY668JU","Submitted","Wed Jul 29 01:32:41 PDT 2020","Wed Jul 29 01:33:05 PDT 2020","Fri Jul 31 01:33:05 PDT 2020","","","","24","0% (0/0)","0% (0/0)","0% (0/0)","Franklin College","franklincollege.edu","https://franklincollege.edu/coronavirus/","https://franklincollege.edu/coronavirus/coronavirus-update-june-19-2020/","https://franklincollege.edu/coronavirus/coronavirus-update-april-23/","https://franklincollege.edu/wp-content/uploads/2020/04/Alternative-Grading-Option-Policy.2020Spring.pdf","https://franklincollege.edu/coronavirus/march-11-2020/","https://franklincollege.edu/coronavirus/coronovirus-update-march-19-2020/","https://franklincollege.edu/coronavirus/coronavirus-update-march-27-2020/","https://franklincollege.edu/coronavirus/coronavirus-update-march-13-2020/","https://franklincollege.edu/coronavirus/spring-break/","https://franklincollege.edu/academics/","NA","","1","before","pnc","other","pf","no","NA"
"3WUVMVA7OB3HP4W8416N36CQ3VWAZX","3554GQY3BJXL929H0S6M17OMQC1SLG","Grading policies at U.S. colleges and universities during COVID","Research grading policies at U.S. colleges and universities during the COVID-19 pandemic","college, university, education, grade, grading, policy","$0.75","Wed Jul 29 01:15:06 PDT 2020","4","BatchId:4133302;OriginalHitTemplateId:928390912;","1200","172800","Fri Jul 31 01:15:06 PDT 2020","","","3QAPZX2QN4DY40T8DU5IG9MRG6Y02W","AKQAI78JTXXC9","Submitted","Wed Jul 29 02:45:16 PDT 2020","Wed Jul 29 02:47:42 PDT 2020","Fri Jul 31 02:47:42 PDT 2020","","","","146","0% (0/0)","0% (0/0)","0% (0/0)","Franklin College","franklincollege.edu","https://franklincollege.edu/coronavirus/","https://franklincollege.edu/coronavirus/coronavirus-update-june-19-2020/","https://franklincollege.edu/coronavirus/coronavirus-update-april-23/","https://franklincollege.edu/wp-content/uploads/2020/04/Alternative-Grading-Option-Policy.2020Spring.pdf","https://franklincollege.edu/coronavirus/march-11-2020/","https://franklincollege.edu/coronavirus/coronovirus-update-march-19-2020/","https://franklincollege.edu/coronavirus/coronavirus-update-march-27-2020/","https://franklincollege.edu/coronavirus/coronavirus-update-march-13-2020/","https://franklincollege.edu/coronavirus/spring-break/","https://franklincollege.edu/academics/","NA","","2","cannotdetermine","letter","cannotdetermine","pf","no","NA"
"3WUVMVA7OB3HP4W8416N36CQ3VWAZX","3554GQY3BJXL929H0S6M17OMQC1SLG","Grading policies at U.S. colleges and universities during COVID","Research grading policies at U.S. colleges and universities during the COVID-19 pandemic","college, university, education, grade, grading, policy","$0.75","Wed Jul 29 01:15:06 PDT 2020","4","BatchId:4133302;OriginalHitTemplateId:928390912;","1200","172800","Fri Jul 31 01:15:06 PDT 2020","","","3V26SBZTBDELCW2A6VRO9JZKJMGZZV","AJACXA5FC5BYZ","Submitted","Wed Jul 29 03:17:33 PDT 2020","Wed Jul 29 03:21:50 PDT 2020","Fri Jul 31 03:21:50 PDT 2020","","","","257","100% (19/19)","0% (0/0)","0% (0/0)","Franklin College","franklincollege.edu","https://franklincollege.edu/coronavirus/","https://franklincollege.edu/coronavirus/coronavirus-update-june-19-2020/","https://franklincollege.edu/coronavirus/coronavirus-update-april-23/","https://franklincollege.edu/wp-content/uploads/2020/04/Alternative-Grading-Option-Policy.2020Spring.pdf","https://franklincollege.edu/coronavirus/march-11-2020/","https://franklincollege.edu/coronavirus/coronovirus-update-march-19-2020/","https://franklincollege.edu/coronavirus/coronavirus-update-march-27-2020/","https://franklincollege.edu/coronavirus/coronavirus-update-march-13-2020/","https://franklincollege.edu/coronavirus/spring-break/","https://franklincollege.edu/academics/","NA","No.","3","before","letter","percourse","pf","no","pf"
"3WUVMVA7OB3HP4W8416N36CQ3VWAZX","3554GQY3BJXL929H0S6M17OMQC1SLG","Grading policies at U.S. colleges and universities during COVID","Research grading policies at U.S. colleges and universities during the COVID-19 pandemic","college, university, education, grade, grading, policy","$0.75","Wed Jul 29 01:15:06 PDT 2020","4","BatchId:4133302;OriginalHitTemplateId:928390912;","1200","172800","Fri Jul 31 01:15:06 PDT 2020","","","3YT88D1N08YP28WVLNT5I36S0I13KD","A1OIHI9UX426J6","Submitted","Wed Jul 29 01:35:57 PDT 2020","Wed Jul 29 01:50:53 PDT 2020","Fri Jul 31 01:50:53 PDT 2020","","","","896","0% (0/0)","0% (0/0)","0% (0/0)","Franklin College","franklincollege.edu","https://franklincollege.edu/coronavirus/","https://franklincollege.edu/coronavirus/coronavirus-update-june-19-2020/","https://franklincollege.edu/coronavirus/coronavirus-update-april-23/","https://franklincollege.edu/wp-content/uploads/2020/04/Alternative-Grading-Option-Policy.2020Spring.pdf","https://franklincollege.edu/coronavirus/march-11-2020/","https://franklincollege.edu/coronavirus/coronovirus-update-march-19-2020/","https://franklincollege.edu/coronavirus/coronavirus-update-march-27-2020/","https://franklincollege.edu/coronavirus/coronavirus-update-march-13-2020/","https://franklincollege.edu/coronavirus/spring-break/","https://franklincollege.edu/academics/","NA","none","2","after","pf","percourse","pnc","yes","letter"
"3VDI8GSXAFT3FZ8OHBYKM8QP2H2G8A","3554GQY3BJXL929H0S6M17OMQC1SLG","Grading policies at U.S. colleges and universities during COVID","Research grading policies at U.S. colleges and universities during the COVID-19 pandemic","college, university, education, grade, grading, policy","$0.75","Wed Jul 29 01:15:06 PDT 2020","4","BatchId:4133302;OriginalHitTemplateId:928390912;","1200","172800","Fri Jul 31 01:15:06 PDT 2020","","","33CID57104T0MEED6N56X3J7PIB3LL","AGFYWCPRQIB6O","Submitted","Wed Jul 29 03:30:17 PDT 2020","Wed Jul 29 03:31:44 PDT 2020","Fri Jul 31 03:31:44 PDT 2020","","","","87","0% (0/0)","0% (0/0)","0% (0/0)","University of Indianapolis","uindy.edu","https://uindy.edu/coronavirus/alternative-grading-option-for-semester-2","https://uindy.edu/coronavirus/files/alternative-grading-option-policy-and-process-201920.pdf","https://www.uindy.edu/coronavirus/department-announcements","https://www.uindy.edu/coronavirus/student-faqs","https://www.uindy.edu/coronavirus/coronavirus-university-events","https://www.uindy.edu/coronavirus/uindy-task-force","http://news.uindy.edu/2020/04/06/art-design-faculty-adapt-amidst-covid-19-challenges/","http://reflector.uindy.edu/tag/robert-manuel/","http://uindy.edu/center-for-global-engagement/study-abroad/faculty-led-programs","https://www.uindy.edu/admissions/apply-for-admission","NA","","3","after","letter","percourse","pf","no","NA"
"3VDI8GSXAFT3FZ8OHBYKM8QP2H2G8A","3554GQY3BJXL929H0S6M17OMQC1SLG","Grading policies at U.S. colleges and universities during COVID","Research grading policies at U.S. colleges and universities during the COVID-19 pandemic","college, university, education, grade, grading, policy","$0.75","Wed Jul 29 01:15:06 PDT 2020","4","BatchId:4133302;OriginalHitTemplateId:928390912;","1200","172800","Fri Jul 31 01:15:06 PDT 2020","","","3U8YCDAGXPGFWJVTF5VJCRKUWCGQ04","A1BQI9JKLVCIL0","Submitted","Wed Jul 29 04:21:30 PDT 2020","Wed Jul 29 04:25:19 PDT 2020","Fri Jul 31 04:25:19 PDT 2020","","","","229","0% (0/0)","0% (0/0)","0% (0/0)","University of Indianapolis","uindy.edu","https://uindy.edu/coronavirus/alternative-grading-option-for-semester-2","https://uindy.edu/coronavirus/files/alternative-grading-option-policy-and-process-201920.pdf","https://www.uindy.edu/coronavirus/department-announcements","https://www.uindy.edu/coronavirus/student-faqs","https://www.uindy.edu/coronavirus/coronavirus-university-events","https://www.uindy.edu/coronavirus/uindy-task-force","http://news.uindy.edu/2020/04/06/art-design-faculty-adapt-amidst-covid-19-challenges/","http://reflector.uindy.edu/tag/robert-manuel/","http://uindy.edu/center-for-global-engagement/study-abroad/faculty-led-programs","https://www.uindy.edu/admissions/apply-for-admission","NA","None","3","after","letter","percourse","pf","no","NA"
"3VDI8GSXAFT3FZ8OHBYKM8QP2H2G8A","3554GQY3BJXL929H0S6M17OMQC1SLG","Grading policies at U.S. colleges and universities during COVID","Research grading policies at U.S. colleges and universities during the COVID-19 pandemic","college, university, education, grade, grading, policy","$0.75","Wed Jul 29 01:15:06 PDT 2020","4","BatchId:4133302;OriginalHitTemplateId:928390912;","1200","172800","Fri Jul 31 01:15:06 PDT 2020","","","3VJ40NV2QINDRGF4YURP7XRZEMUTOA","AVWU9JDY5G81E","Submitted","Wed Jul 29 04:08:49 PDT 2020","Wed Jul 29 04:15:47 PDT 2020","Fri Jul 31 04:15:47 PDT 2020","","","","418","100% (4/4)","0% (0/0)","0% (0/0)","University of Indianapolis","uindy.edu","https://uindy.edu/coronavirus/alternative-grading-option-for-semester-2","https://uindy.edu/coronavirus/files/alternative-grading-option-policy-and-process-201920.pdf","https://www.uindy.edu/coronavirus/department-announcements","https://www.uindy.edu/coronavirus/student-faqs","https://www.uindy.edu/coronavirus/coronavirus-university-events","https://www.uindy.edu/coronavirus/uindy-task-force","http://news.uindy.edu/2020/04/06/art-design-faculty-adapt-amidst-covid-19-challenges/","http://reflector.uindy.edu/tag/robert-manuel/","http://uindy.edu/center-for-global-engagement/study-abroad/faculty-led-programs","https://www.uindy.edu/admissions/apply-for-admission","NA","","2","after","cannotdetermine","percourse","letter","no","NA"
"3VDI8GSXAFT3FZ8OHBYKM8QP2H2G8A","3554GQY3BJXL929H0S6M17OMQC1SLG","Grading policies at U.S. colleges and universities during COVID","Research grading policies at U.S. colleges and universities during the COVID-19 pandemic","college, university, education, grade, grading, policy","$0.75","Wed Jul 29 01:15:06 PDT 2020","4","BatchId:4133302;OriginalHitTemplateId:928390912;","1200","172800","Fri Jul 31 01:15:06 PDT 2020","","","3XUHV3NRVKY1EXIRTLE1K8OKMXVH5K","A3RZXYMT4ZCAS","Submitted","Wed Jul 29 04:24:56 PDT 2020","Wed Jul 29 04:33:00 PDT 2020","Fri Jul 31 04:33:00 PDT 2020","","","","484","0% (0/0)","0% (0/0)","0% (0/0)","University of Indianapolis","uindy.edu","https://uindy.edu/coronavirus/alternative-grading-option-for-semester-2","https://uindy.edu/coronavirus/files/alternative-grading-option-policy-and-process-201920.pdf","https://www.uindy.edu/coronavirus/department-announcements","https://www.uindy.edu/coronavirus/student-faqs","https://www.uindy.edu/coronavirus/coronavirus-university-events","https://www.uindy.edu/coronavirus/uindy-task-force","http://news.uindy.edu/2020/04/06/art-design-faculty-adapt-amidst-covid-19-challenges/","http://reflector.uindy.edu/tag/robert-manuel/","http://uindy.edu/center-for-global-engagement/study-abroad/faculty-led-programs","https://www.uindy.edu/admissions/apply-for-admission","NA","","3","after","letter","percourse","pf","no","NA"
"30QQTY5GMKKIK340RBVVCNVL05B7UE","3554GQY3BJXL929H0S6M17OMQC1SLG","Grading policies at U.S. colleges and universities during COVID","Research grading policies at U.S. colleges and universities during the COVID-19 pandemic","college, university, education, grade, grading, policy","$0.75","Wed Jul 29 01:15:06 PDT 2020","4","BatchId:4133302;OriginalHitTemplateId:928390912;","1200","172800","Fri Jul 31 01:15:06 PDT 2020","","","33F859I566D33DZ0UV5ENUOCWT9BH7","A2C9NR5DY668JU","Submitted","Wed Jul 29 01:20:13 PDT 2020","Wed Jul 29 01:20:38 PDT 2020","Fri Jul 31 01:20:38 PDT 2020","","","","25","0% (0/0)","0% (0/0)","0% (0/0)","Marian University","marian.edu","https://www.marian.edu/_temp/coronavirus","https://www.marian.edu/_temp/coronavirus/covid-19-resources-for-incoming-students","https://www.marian.edu/_temp/coronavirus/resources-for-students-families-faculty-and-staff","https://www.marian.edu/newsroom/newsitem/2020/04/27/marian-university-to-award-an-additional-%245-million-in-scholarship-support-for-high-school-seniors-enrolled-in-indiana-s-21st-century-scholars-program","https://www.marian.edu/_temp/coronavirus/email-to-students-about-housing-and-meals-credits","https://www.marian.edu/current-students/registrar/graduation-information","https://www.marian.edu/newsroom/newsitem/2020/05/06/Marian-University-21st-Century-Scholars-Flourish-from-Holistic-Approach","https://www.marian.edu/_temp/coronavirus/work-from-home","https://www.marian.edu/_temp/coronavirus/a-gospel-reflection-on-coronavirus-by-fr-barry-fischer","https://www.marian.edu/","NA","","2","NA","NA","NA","NA","yes","letter"
"30QQTY5GMKKIK340RBVVCNVL05B7UE","3554GQY3BJXL929H0S6M17OMQC1SLG","Grading policies at U.S. colleges and universities during COVID","Research grading policies at U.S. colleges and universities during the COVID-19 pandemic","college, university, education, grade, grading, policy","$0.75","Wed Jul 29 01:15:06 PDT 2020","4","BatchId:4133302;OriginalHitTemplateId:928390912;","1200","172800","Fri Jul 31 01:15:06 PDT 2020","","","3907X2AHF051SHXSUFK8VANZOEBP2T","AGFYWCPRQIB6O","Submitted","Wed Jul 29 03:31:48 PDT 2020","Wed Jul 29 03:36:02 PDT 2020","Fri Jul 31 03:36:02 PDT 2020","","","","254","0% (0/0)","0% (0/0)","0% (0/0)","Marian University","marian.edu","https://www.marian.edu/_temp/coronavirus","https://www.marian.edu/_temp/coronavirus/covid-19-resources-for-incoming-students","https://www.marian.edu/_temp/coronavirus/resources-for-students-families-faculty-and-staff","https://www.marian.edu/newsroom/newsitem/2020/04/27/marian-university-to-award-an-additional-%245-million-in-scholarship-support-for-high-school-seniors-enrolled-in-indiana-s-21st-century-scholars-program","https://www.marian.edu/_temp/coronavirus/email-to-students-about-housing-and-meals-credits","https://www.marian.edu/current-students/registrar/graduation-information","https://www.marian.edu/newsroom/newsitem/2020/05/06/Marian-University-21st-Century-Scholars-Flourish-from-Holistic-Approach","https://www.marian.edu/_temp/coronavirus/work-from-home","https://www.marian.edu/_temp/coronavirus/a-gospel-reflection-on-coronavirus-by-fr-barry-fischer","https://www.marian.edu/","NA","students were given an extended withdrawal period and the ability to withdraw through email. This is the only change that I see.","3","before","letter","percourse","other","no","NA"
"30QQTY5GMKKIK340RBVVCNVL05B7UE","3554GQY3BJXL929H0S6M17OMQC1SLG","Grading policies at U.S. colleges and universities during COVID","Research grading policies at U.S. colleges and universities during the COVID-19 pandemic","college, university, education, grade, grading, policy","$0.75","Wed Jul 29 01:15:06 PDT 2020","4","BatchId:4133302;OriginalHitTemplateId:928390912;","1200","172800","Fri Jul 31 01:15:06 PDT 2020","","","3HVVDCPGTESPLUJ64H0N9OP1SWQYTN","A1PBRKFHSF1OF8","Submitted","Wed Jul 29 03:08:26 PDT 2020","Wed Jul 29 03:12:33 PDT 2020","Fri Jul 31 03:12:33 PDT 2020","","","","247","0% (0/0)","0% (0/0)","0% (0/0)","Marian University","marian.edu","https://www.marian.edu/_temp/coronavirus","https://www.marian.edu/_temp/coronavirus/covid-19-resources-for-incoming-students","https://www.marian.edu/_temp/coronavirus/resources-for-students-families-faculty-and-staff","https://www.marian.edu/newsroom/newsitem/2020/04/27/marian-university-to-award-an-additional-%245-million-in-scholarship-support-for-high-school-seniors-enrolled-in-indiana-s-21st-century-scholars-program","https://www.marian.edu/_temp/coronavirus/email-to-students-about-housing-and-meals-credits","https://www.marian.edu/current-students/registrar/graduation-information","https://www.marian.edu/newsroom/newsitem/2020/05/06/Marian-University-21st-Century-Scholars-Flourish-from-Holistic-Approach","https://www.marian.edu/_temp/coronavirus/work-from-home","https://www.marian.edu/_temp/coronavirus/a-gospel-reflection-on-coronavirus-by-fr-barry-fischer","https://www.marian.edu/","NA","","2","NA","NA","NA","NA","yes","letter"
"30QQTY5GMKKIK340RBVVCNVL05B7UE","3554GQY3BJXL929H0S6M17OMQC1SLG","Grading policies at U.S. colleges and universities during COVID","Research grading policies at U.S. colleges and universities during the COVID-19 pandemic","college, university, education, grade, grading, policy","$0.75","Wed Jul 29 01:15:06 PDT 2020","4","BatchId:4133302;OriginalHitTemplateId:928390912;","1200","172800","Fri Jul 31 01:15:06 PDT 2020","","","3QY7M81QH7M73RXINZWVVKI85KR7KQ","A2H8HVANGF4A58","Submitted","Wed Jul 29 03:12:45 PDT 2020","Wed Jul 29 03:17:44 PDT 2020","Fri Jul 31 03:17:44 PDT 2020","","","","299","0% (0/0)","0% (0/0)","0% (0/0)","Marian University","marian.edu","https://www.marian.edu/_temp/coronavirus","https://www.marian.edu/_temp/coronavirus/covid-19-resources-for-incoming-students","https://www.marian.edu/_temp/coronavirus/resources-for-students-families-faculty-and-staff","https://www.marian.edu/newsroom/newsitem/2020/04/27/marian-university-to-award-an-additional-%245-million-in-scholarship-support-for-high-school-seniors-enrolled-in-indiana-s-21st-century-scholars-program","https://www.marian.edu/_temp/coronavirus/email-to-students-about-housing-and-meals-credits","https://www.marian.edu/current-students/registrar/graduation-information","https://www.marian.edu/newsroom/newsitem/2020/05/06/Marian-University-21st-Century-Scholars-Flourish-from-Holistic-Approach","https://www.marian.edu/_temp/coronavirus/work-from-home","https://www.marian.edu/_temp/coronavirus/a-gospel-reflection-on-coronavirus-by-fr-barry-fischer","https://www.marian.edu/","NA","","3","cannotdetermine","cannotdetermine","cannotdetermine","cannotdetermine","cannotdetermine","NA"
"375VMB7D4JJTSLAAO793TCH6SLRDI5","3554GQY3BJXL929H0S6M17OMQC1SLG","Grading policies at U.S. colleges and universities during COVID","Research grading policies at U.S. colleges and universities during the COVID-19 pandemic","college, university, education, grade, grading, policy","$0.75","Wed Jul 29 01:15:06 PDT 2020","4","BatchId:4133302;OriginalHitTemplateId:928390912;","1200","172800","Fri Jul 31 01:15:06 PDT 2020","","","3FQ5JJ512LOW6CP536DKRH4Y5Z7NKS","A3O5RKGH6VB19C","Submitted","Wed Jul 29 06:11:00 PDT 2020","Wed Jul 29 06:18:07 PDT 2020","Fri Jul 31 06:18:07 PDT 2020","","","","427","0% (0/0)","0% (0/0)","0% (0/0)","Dordt University","dordt.edu","https://www.dordt.edu/student-life/student-health-and-counseling-center/covid-19","https://www.dordt.edu/news/50080","https://www.dordt.edu/news/50112","https://www.dordt.edu/news/50077","https://www.dordt.edu/news/50040","https://www.dordt.edu/news/56822","https://www.dordt.edu/news/52732","https://www.dordt.edu/news/50121","https://www.dordt.edu/","https://www.dordt.edu/student-life/student-handbook/general-information","NA","There was nothing on grading policies on any of the links and I tried using Google Searches and also couldn't find anything on the topic.","2","NA","NA","NA","NA","cannotdetermine","other"
"375VMB7D4JJTSLAAO793TCH6SLRDI5","3554GQY3BJXL929H0S6M17OMQC1SLG","Grading policies at U.S. colleges and universities during COVID","Research grading policies at U.S. colleges and universities during the COVID-19 pandemic","college, university, education, grade, grading, policy","$0.75","Wed Jul 29 01:15:06 PDT 2020","4","BatchId:4133302;OriginalHitTemplateId:928390912;","1200","172800","Fri Jul 31 01:15:06 PDT 2020","","","3LKC68YZ3A35JXJYTZW0UHYYIG5OWO","A2Y2T613XSNQ4R","Submitted","Wed Jul 29 01:25:58 PDT 2020","Wed Jul 29 01:41:26 PDT 2020","Fri Jul 31 01:41:26 PDT 2020","","","","928","0% (0/0)","0% (0/0)","0% (0/0)","Dordt University","dordt.edu","https://www.dordt.edu/student-life/student-health-and-counseling-center/covid-19","https://www.dordt.edu/news/50080","https://www.dordt.edu/news/50112","https://www.dordt.edu/news/50077","https://www.dordt.edu/news/50040","https://www.dordt.edu/news/56822","https://www.dordt.edu/news/52732","https://www.dordt.edu/news/50121","https://www.dordt.edu/","https://www.dordt.edu/student-life/student-handbook/general-information","NA","","3","after","letter","percourse","pnc","no","NA"
"375VMB7D4JJTSLAAO793TCH6SLRDI5","3554GQY3BJXL929H0S6M17OMQC1SLG","Grading policies at U.S. colleges and universities during COVID","Research grading policies at U.S. colleges and universities during the COVID-19 pandemic","college, university, education, grade, grading, policy","$0.75","Wed Jul 29 01:15:06 PDT 2020","4","BatchId:4133302;OriginalHitTemplateId:928390912;","1200","172800","Fri Jul 31 01:15:06 PDT 2020","","","3LYA37P8IQNU53080G8B0M44OANBKL","A21D9YDJU8K2QI","Submitted","Wed Jul 29 04:57:49 PDT 2020","Wed Jul 29 05:08:29 PDT 2020","Fri Jul 31 05:08:29 PDT 2020","","","","640","0% (0/0)","0% (0/0)","0% (0/0)","Dordt University","dordt.edu","https://www.dordt.edu/student-life/student-health-and-counseling-center/covid-19","https://www.dordt.edu/news/50080","https://www.dordt.edu/news/50112","https://www.dordt.edu/news/50077","https://www.dordt.edu/news/50040","https://www.dordt.edu/news/56822","https://www.dordt.edu/news/52732","https://www.dordt.edu/news/50121","https://www.dordt.edu/","https://www.dordt.edu/student-life/student-handbook/general-information","NA","","2","NA","NA","NA","NA","yes","letter"
"375VMB7D4JJTSLAAO793TCH6SLRDI5","3554GQY3BJXL929H0S6M17OMQC1SLG","Grading policies at U.S. colleges and universities during COVID","Research grading policies at U.S. colleges and universities during the COVID-19 pandemic","college, university, education, grade, grading, policy","$0.75","Wed Jul 29 01:15:06 PDT 2020","4","BatchId:4133302;OriginalHitTemplateId:928390912;","1200","172800","Fri Jul 31 01:15:06 PDT 2020","","","3SLE99ER0NDPUYZU0HBLN1SHSJ2BZ9","A1YJY8G4QKPV00","Submitted","Wed Jul 29 05:18:08 PDT 2020","Wed Jul 29 05:18:25 PDT 2020","Fri Jul 31 05:18:25 PDT 2020","","","","17","0% (0/0)","0% (0/0)","0% (0/0)","Dordt University","dordt.edu","https://www.dordt.edu/student-life/student-health-and-counseling-center/covid-19","https://www.dordt.edu/news/50080","https://www.dordt.edu/news/50112","https://www.dordt.edu/news/50077","https://www.dordt.edu/news/50040","https://www.dordt.edu/news/56822","https://www.dordt.edu/news/52732","https://www.dordt.edu/news/50121","https://www.dordt.edu/","https://www.dordt.edu/student-life/student-handbook/general-information","NA","","3","cannotdetermine","cannotdetermine","cannotdetermine","cannotdetermine","cannotdetermine","NA"
"3EKTG13IZU3YMGOTM35J4IWSI3DLM9","3554GQY3BJXL929H0S6M17OMQC1SLG","Grading policies at U.S. colleges and universities during COVID","Research grading policies at U.S. colleges and universities during the COVID-19 pandemic","college, university, education, grade, grading, policy","$0.75","Wed Jul 29 01:15:06 PDT 2020","4","BatchId:4133302;OriginalHitTemplateId:928390912;","1200","172800","Fri Jul 31 01:15:06 PDT 2020","","","340UGXU9DY1NHD3QZB3D7L79TTZVU6","A77K8W55MJEKX","Submitted","Wed Jul 29 04:26:51 PDT 2020","Wed Jul 29 04:34:25 PDT 2020","Fri Jul 31 04:34:25 PDT 2020","","","","454","0% (0/0)","0% (0/0)","0% (0/0)","University of Pikeville","upike.edu","https://www.upike.edu/coronavirus/","https://www.upike.edu/academics/registrars-office/catalog/","https://www.upike.edu/","https://www.upike.edu/kycom-graduates-experience-growth-and-hope-during-covid-19-pandemic/","https://www.upike.edu/upike-will-move-classes-online/","https://www.upike.edu/academics/registrars-office/academic-calendars/","https://www.upike.edu/2020-class-of-presidential-leadership-scholars-announced/","https://www.upike.edu/kycom-researcher-participates-in-public-health-leadership-program/","https://www.upike.edu/d-o-day-on-the-hill-recap/","NA","NA","","2","before","pf","percourse","pnc","cannotdetermine","pnc"
"3EKTG13IZU3YMGOTM35J4IWSI3DLM9","3554GQY3BJXL929H0S6M17OMQC1SLG","Grading policies at U.S. colleges and universities during COVID","Research grading policies at U.S. colleges and universities during the COVID-19 pandemic","college, university, education, grade, grading, policy","$0.75","Wed Jul 29 01:15:06 PDT 2020","4","BatchId:4133302;OriginalHitTemplateId:928390912;","1200","172800","Fri Jul 31 01:15:06 PDT 2020","","","38F5OAUN5NCG11WAHETYIS2GD3I7HH","A26SF9CTNKKBYB","Submitted","Wed Jul 29 01:25:00 PDT 2020","Wed Jul 29 01:35:34 PDT 2020","Fri Jul 31 01:35:34 PDT 2020","","","","634","100% (71/71)","0% (0/0)","0% (0/0)","University of Pikeville","upike.edu","https://www.upike.edu/coronavirus/","https://www.upike.edu/academics/registrars-office/catalog/","https://www.upike.edu/","https://www.upike.edu/kycom-graduates-experience-growth-and-hope-during-covid-19-pandemic/","https://www.upike.edu/upike-will-move-classes-online/","https://www.upike.edu/academics/registrars-office/academic-calendars/","https://www.upike.edu/2020-class-of-presidential-leadership-scholars-announced/","https://www.upike.edu/kycom-researcher-participates-in-public-health-leadership-program/","https://www.upike.edu/d-o-day-on-the-hill-recap/","NA","NA","VEry hard to find information on their grading system","2","NA","NA","NA","NA","yes","NA"
